SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
02003238,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,6.75,7,7.5,9.4,,2024
02003239,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,6.75,3.75,5.25,9,,2024
02003240,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,5.5,7,,,,7.2,8,2024
02003241,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,7,5,5.25,8,,2024
02003242,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7,,,6,7.25,8.75,9.2,,2024
02003243,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,7,8.25,6.75,,,,7.6,9,2024
02003244,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,8.75,9,,,,7,8.5,2024
02003245,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.75,,,4.75,6.5,7.5,7.2,,2024
02003246,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,8.75,5.25,6.25,8.8,,2024
02003247,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,7,7.75,,,,6,8,2024
02003248,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,6.5,6.5,,,,7.6,8.25,2024
02003249,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.5,7,7.5,,,,5,8,2024
02003250,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.75,,,5.25,5.25,5.5,8,,2024
02003251,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,7,6.5,6.5,9.2,,2024
02003252,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.5,,,4.5,4.25,3.25,6.4,,2024
02003253,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.75,,,8,6.5,7,9,,2024
02003254,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,,,6.25,8.75,7.25,6.8,,2024
02003255,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7,,,4.5,5.25,5,7,,2024
02003256,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,5.75,4.75,5.5,8.4,,2024
02003257,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8,7.75,7.5,,,,9.2,9,2024
02003258,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.25,,,8.5,7.25,7.75,9.2,,2024
02003259,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8,6.75,8,,,,9.4,8.75,2024
02003260,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7,,,7.5,6,5.5,7.4,,2024
02003261,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.25,7.25,8.5,,,,9.2,8.75,2024
02003262,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6,,,7,6.75,5.5,3.8,,2024
02003263,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.75,8,8.25,,,,8.8,8.75,2024
02003264,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,7.75,8.25,,,,9,9.25,2024
02003265,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,7,8,7,,,,8.2,8.25,2024
02003266,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,6.5,8.75,,,,7.4,9,2024
02003267,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.5,,,7.75,8.25,6.75,7,,2024
02003268,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.25,6.5,8.25,,,,8.2,9.25,2024
02003269,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,8.5,5,6,9,,2024
02003270,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.75,,,7.25,7.5,7,7,,2024
02003271,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,7.75,8,,,,6.2,8.5,2024
02003272,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.75,8.25,6.75,,,,,8,2024
02003273,Sở GD&ĐT Thành Phố Hồ Chí Minh,2.8,6.25,6.75,7.25,,,,,7.5,2024
02003274,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,8,8,7,,,,8.6,9.25,2024
02003275,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6,7.5,7.75,,,,8.6,8.75,2024
02003276,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,6.75,4.25,6.25,,,,,7.5,2024
02003277,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,7,6.5,,,,6,8.5,2024
02003278,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,7.75,7.5,,,,8.8,8.75,2024
02003279,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,6,7,7.25,,,,8.4,8.75,2024
02003280,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.25,7,7.5,,,,7,8.5,2024
02003281,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,7.75,9.5,,,,8.4,8.75,2024
02003282,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.25,7.75,7.25,,,,6.6,8.25,2024
02003283,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,8,8.25,8.75,,,,8.2,8.75,2024
02003284,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,6.5,6.25,7.75,,,,9.2,8.25,2024
02003285,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,7,7.25,,,,8.8,7.75,2024
02003286,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,7.25,6.5,,,,6.4,8,2024
02003287,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.25,6.5,8,,,,7.8,8.75,2024
02003288,Sở GD&ĐT Thành Phố Hồ Chí Minh,5,6.75,6.75,5.75,,,,7.4,6.75,2024
02003289,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,7.75,8,,,,9,9.25,2024
02003290,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,7,7,,,,9,9,2024
02003291,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,3.5,,,4.75,5.75,3.75,,,2024
02003292,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,6.5,8.5,,,,7.4,9.25,2024
02003293,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7,7.5,7.25,,,,6.4,9.25,2024
02003294,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,7.5,6.75,,,,9.2,8.5,2024
02003295,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.25,6.75,7.75,,,,7.4,8,2024
02003296,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,8,8,,,,9,9.75,2024
02003297,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.75,7.75,8,,,,8.2,9.75,2024
02003298,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,8.5,8,,,,8.6,9.75,2024
02003299,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.75,,,5.25,7.5,7.25,,,2024
02003300,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.75,3.5,6.5,,,,5.6,7.25,2024
02003301,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7,8,9.25,,,,,7.5,2024
02003302,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,7.25,6.75,8.5,,,,7.8,9,2024
02003303,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.75,6,6,,,,7,6.75,2024
02003304,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,6,6.25,6,7.8,,2024
02003305,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,6.25,8.5,8.75,,,2024
02003306,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,4.5,,,3.25,2.5,3.75,4.8,,2024
02003307,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,6.5,6,7,,,2024
02003308,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6,,,6,5.5,5.25,9,,2024
02003309,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5,,,5,4.75,5.25,9,,2024
02003310,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,6.75,8,6.5,8.2,,2024
02003311,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,,,8,7.25,6,8.6,,2024
02003312,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,6.5,,,9,9.25,7.5,8.4,,2024
02003313,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7,,,6.5,3.75,6.25,9.2,,2024
02003314,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,4,,,7.75,7.5,3.75,7.6,,2024
02003315,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6,,,7.75,7.25,7,7.2,,2024
02003316,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,4.25,8,7.75,6,,2024
02003317,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,7.25,7,7.5,8.8,,2024
02003318,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,4.25,5.75,,,,8,8.5,2024
02003319,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,7.75,6.75,6.5,7,,2024
02003320,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6,,,8,5.25,6.5,9.4,,2024
02003321,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6,,,7,5.25,6.25,7.6,,2024
02003322,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6,7,8.25,,,,5.4,8.5,2024
02003323,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,6.75,4.5,4.25,7.8,,2024
02003324,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,7.5,4.75,3.75,7,,2024
02003325,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6,,,6.75,6.25,6.25,,,2024
02003326,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.75,,,8.25,7.25,7.25,8.6,,2024
02003327,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,8.25,7,5.5,8.2,,2024
02003328,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,8.5,6.75,5.5,8,,2024
02003329,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,6.5,,,7,5.5,7.25,8.4,,2024
02003330,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.4,7.25,,,8,8.25,6.75,9.8,,2024
02003331,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,4.5,7.75,8,9,,2024
02003332,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,8.25,8.25,6.25,6,,2024
02003333,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,6.75,8.25,5,7.4,,2024
02003334,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,3.75,8,7,5.4,,2024
02003335,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,8,,,5.5,4.75,6.25,,,2024
02003336,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,5.5,4.75,4.75,5.6,,2024
02003337,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,4,3,6.5,9.8,,2024
02003338,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,7,6.5,,,,5.6,7.75,2024
02003339,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.5,,,8.25,7.5,6.25,6.2,,2024
02003340,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,6.25,5.75,6.75,8.8,,2024
02003341,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.5,,,6.75,7,5.25,8.4,,2024
02003342,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,6,,,8,7.25,4.5,7.8,,2024
02003343,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,,,5.75,4.25,5.75,8.8,,2024
02003344,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.25,,,7,5.25,5.75,9.2,,2024
02003345,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.5,,,6.75,5,5.75,9,,2024
02003346,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.25,,,7.25,9.5,8.5,9.2,,2024
02003347,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.75,,,8.25,5.75,6.25,9.6,,2024
02003348,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,7.25,7.75,5.25,7.2,,2024
02003349,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,,,5.25,4.75,7.5,8.8,,2024
02003350,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,4.75,,,5.75,4.25,5.75,9.2,,2024
02003351,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.25,8.5,8.75,,,,9.4,8.5,2024
02003352,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,,,6.75,5.25,6.5,7.2,,2024
02003353,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6,,,7,6.25,7.75,8.6,,2024
02003354,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,7,5.75,5.5,9.4,,2024
02003355,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,7.5,5,7,7.6,,2024
02003356,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,5.5,6.25,6.75,8.8,,2024
02003357,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7,,,5.5,9.25,9.25,8.6,,2024
02003358,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8,,,6,4.75,5.5,9.2,,2024
02003359,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,7.25,7.25,,,,9,8.75,2024
02003360,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,6.25,8.5,,,,7.4,8.75,2024
02003361,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.5,,,7.75,6.25,7.5,8.8,,2024
02003362,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.75,7.5,8,,,,9,9.25,2024
02003363,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,6,7.25,7.25,7.4,,2024
02003364,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,6.75,5.75,6.75,9.4,,2024
02003365,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8,7.5,8.25,,,,9.8,8.75,2024
02003366,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,8,6.5,7.5,,,,8.6,9.5,2024
02003367,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8,,,7,9,7,8.2,,2024
02003368,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,,,7.5,4.75,6.75,8.8,,2024
02003369,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7,,,4,4,5.75,9.2,,2024
02003370,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,8.25,8.75,,,,8.6,9.5,2024
02003371,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,3.25,8,4,7.8,,2024
02003372,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.75,,,6.75,5.75,5.75,5,,2024
02003373,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,6.75,,,8.75,8.5,7.5,8.2,,2024
02003374,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.5,7.25,6.75,,,,8.6,8.5,2024
02003375,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7,,,7.75,5,7.25,8.4,,2024
02003376,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,8.25,7.5,8.25,,,,7,9.25,2024
02003377,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,8.5,,,4.5,4,5.75,8,,2024
02003378,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.75,,,9,8.5,7.75,9.4,,2024
02003379,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7,,,8.5,8.25,8,9.2,,2024
02003380,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.5,8,5.5,,,,9,7.75,2024
02003381,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,7.5,7.75,,,,7.6,7.75,2024
02003382,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.5,6.75,7.25,,,,7.2,9.75,2024
02003383,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,6.75,,,7.25,4,6,9,,2024
02003384,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8,,,8.5,6.75,5.5,10,,2024
02003385,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,8.25,7.5,6.75,9,,2024
02003386,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,8.25,7.75,7.25,,,,9,9.75,2024
02003387,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,7.5,8.5,5.5,8.4,,2024
02003388,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.75,,,5,7,7.25,7.8,,2024
02003389,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6,6.75,5.5,,,,5.6,7.75,2024
02003390,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6,7.25,7,,,,7.8,8.5,2024
02003391,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,8,8.5,8.75,,,,9.6,8.5,2024
02003392,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8,,,6.75,6.75,7.25,9.4,,2024
02003393,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,6.75,,,5,5.25,5.25,7.4,,2024
02003394,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8,,,8.25,6.75,6,7.8,,2024
02003395,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.25,,,3.75,8.25,9.25,9.2,,2024
02003396,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,5.5,,,3.5,2.75,5,9.4,,2024
02003397,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,7.75,8.75,4.5,8.2,,2024
02003398,Sở GD&ĐT Thành Phố Hồ Chí Minh,5,6.75,7,7.5,,,,,8.25,2024
02003399,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,6,6.25,,,,2.6,7.5,2024
02003400,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6,,,7.5,6.5,6,8.2,,2024
02003401,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6,,,7.25,6,5.75,,,2024
02003402,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,7.25,7.5,7.25,9.4,,2024
02003403,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.5,,,6.75,8,8,7.4,,2024
02003404,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,6.75,7.75,8.5,,,,9.2,8.75,2024
02003405,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5,,,2.75,8,8.5,8.6,,2024
02003406,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8,,,8,7.25,7.5,9,,2024
02003407,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,,,8.75,5,6.75,8.4,,2024
02003408,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7,,,8.5,7.75,6.25,7.6,,2024
02003409,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,8.5,4,7,8,,2024
02003410,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,7.25,3.25,5.25,7.4,,2024
02003411,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.5,,,8.25,7.25,7.5,9.4,,2024
02003412,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,,,8,8.5,6.5,7.4,,2024
02003413,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,5.75,5.75,5.25,7.6,,2024
02003414,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6,,,9,5.5,5.5,8.2,,2024
02003415,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.75,,,8,5.25,6.75,8.8,,2024
02003416,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.25,,,8,7.5,4.75,5.8,,2024
02003417,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,3.25,,,7.25,3.75,7,7.4,,2024
02003418,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,4.25,5.75,7.25,,,,3.6,7.25,2024
02003419,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6,,,6.5,6.75,5.5,,,2024
02003420,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,,,6.25,5.75,4.5,,,2024
02003421,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6,8,9,,,,2,9,2024
02003422,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,5.75,6.5,6.75,9.4,,2024
02003423,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,8,8.75,7.75,8.4,,2024
02003424,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6,,,4.5,4.75,5.5,4.8,,2024
02003425,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7,,,7.75,9,8.75,8.6,,2024
02003426,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,7,6,6.25,9.4,,2024
02003427,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.25,,,6.25,6.75,6.25,6.4,,2024
02003428,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.25,,,4.25,7.25,5.5,8.2,,2024
02003429,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,,,7.25,8,6.25,7,,2024
02003430,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,8,,,4.75,6,5.25,7.8,,2024
02003431,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,8,7,6.5,,,,,8.5,2024
02003432,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,4.5,8,6.25,8.2,,2024
02003433,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,3.5,,,6.5,6.75,5.5,5.6,,2024
02003434,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,6.5,4.5,3.75,8.6,,2024
02003435,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,8,8.5,,,,5.4,8.75,2024
02003436,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,8.5,5.5,6.5,8.6,,2024
02003437,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,7.75,7.5,5,8.2,,2024
02003438,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.75,6,6.5,,,,,6.75,2024
02003439,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6,,,7.5,4.75,5.5,8.6,,2024
02003440,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,6,6.25,7,9.2,,2024
02003441,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,7.25,4.75,6,6.8,,2024
02003442,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,,,9.5,8.75,7.5,9.2,,2024
02003443,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.5,6.75,6.5,,,,,6.75,2024
02003444,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,8.25,6,4.5,6.8,,2024
02003445,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,6.5,,,7.75,9.5,7.5,7.8,,2024
02003446,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,,,6.75,6.5,6.25,8.4,,2024
02003447,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.75,,,4.75,7.5,3.75,5.6,,2024
02003448,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5,,,5.75,4,5,8.4,,2024
02003449,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,8.25,6.75,7,8.6,,2024
02003450,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,4.5,,,6,4,5,9,,2024
02003451,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.25,,,7.75,7.5,6.5,8.8,,2024
02003452,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7,8.5,6.5,,,,6.6,9,2024
02003453,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,4.75,7.5,5.75,,,,,8.25,2024
02003454,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,,,6.5,5.25,5,7.6,,2024
02003455,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,6.5,8,,,,7.2,6.75,2024
02003456,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,8.5,6.75,7.75,9,,2024
02003457,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6,,,7.5,5.25,6.75,9.2,,2024
02003458,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,7.5,6.75,5.5,7.2,,2024
02003459,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,6.5,7.25,5.25,8.2,,2024
02003460,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,5.75,,,5.5,6,7,,,2024
02003461,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,4.5,,,5.5,8.5,8.25,6.8,,2024
02003462,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,8.75,7.25,5.25,,,,8,8.5,2024
02003463,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,,,5.75,9.75,8.25,8.4,,2024
02003464,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,,,4.75,3.75,5.25,7,,2024
02003465,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,6,7.75,7.75,9.4,,2024
02003466,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.75,,,4.25,5.25,6,6,,2024
02003467,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6,7.75,6.5,,,,,8.5,2024
02003468,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,8,,,7.75,8.5,8.25,9.6,,2024
02003469,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,8,6.5,8.75,,,,8,8.5,2024
02003470,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.25,,,3,8,8.25,8,,2024
02003471,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,3.75,9.25,7.25,7,,2024
02003472,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.75,7.75,7.75,,,,,8,2024
02003473,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,5,7.75,5.5,9,,2024
02003474,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,,,6.25,4.5,5,7.4,,2024
02003475,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.25,7,7.5,,,,8.6,9.25,2024
02003476,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.25,,,7.25,7,6.25,8.4,,2024
02003477,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.75,,,5.25,9.5,8.25,10,,2024
